hire_date,emp_no,last_name,first_name,gender,birth_date
12/16/1986,467664,Bisiani,Shmuel,M,9/16/1956
12/16/1986,216230,Kabayashi,Adib,M,8/4/1954
12/16/1986,12787,Shanbhogue,Bezalel,M,6/25/1958
12/16/1986,412727,Sherertz,Kellie,F,10/13/1956
12/16/1986,21211,Pero,Sasan,M,3/22/1953
12/16/1986,286674,Bouloucos,Gal,F,10/25/1956
12/16/1986,410892,Lunn,Feiyu,M,10/16/1958
12/16/1986,461062,Eterovic,Ennio,M,10/1/1955
12/16/1986,477685,Keohane,Ymte,M,4/14/1960
12/16/1986,433134,Zirintsis,Isaac,M,6/1/1953
12/16/1986,200312,Fujisaki,Akemi,F,1/27/1965
12/16/1986,493072,Chinal,Jinya,F,6/17/1963
12/16/1986,16639,Melter,Zhiguo,F,7/31/1957
12/16/1986,207874,Kaminger,Shridhar,F,11/18/1962
12/16/1986,471649,Ranft,Giap,M,4/1/1962
12/16/1986,40127,Callaway,Kauko,M,3/19/1955
12/16/1986,252659,Setlzner,Shigeaki,M,7/17/1957
12/16/1986,469167,Krichel,Feiyu,M,9/6/1955
12/16/1986,415483,Beeson,Marko,F,5/21/1954
12/16/1986,20527,Birrer,Gina,F,1/21/1964
12/16/1986,244110,Hasham,Navin,F,3/20/1956
12/16/1986,53179,Copas,Byong,M,12/16/1959
12/16/1986,458237,Gronowski,Lein,F,5/25/1963
12/16/1986,276193,Brodal,Fan,F,8/18/1961
12/16/1986,19564,Atchley,Shigeu,M,4/15/1963
12/16/1986,13641,Georgatos,Chandrasekaran,F,2/17/1956
12/16/1986,277140,Oberman,Fei,M,5/15/1964
12/16/1986,73181,Conti,Jaques,F,8/7/1963
12/16/1986,262285,Koblick,Arne,M,3/19/1960
12/16/1986,44578,Lindenbaum,Annemarie,M,7/27/1964
12/16/1986,247999,Mungall,Goa,F,12/9/1964
12/16/1986,491218,Heuser,Seongbin,F,10/30/1960
12/16/1986,73340,Meriste,Piyush,M,6/6/1958
12/16/1986,61299,Hasham,Adas,F,12/21/1963
12/16/1986,22262,Morrin,Kwangho,F,2/13/1961
12/16/1986,202443,Driscoll,Hatim,M,3/16/1963
12/16/1986,83876,Leslie,Murthy,F,3/21/1960
12/16/1986,15565,Muchinsky,TRUE,M,4/27/1954
12/16/1986,475098,Wallrath,Kenton,F,5/6/1959
12/16/1986,215171,Parfitt,Nahla,M,4/12/1961
12/16/1986,238104,Hardjono,Georg,M,11/2/1958
12/16/1986,493625,Merli,Mani,M,7/17/1964
12/16/1986,15277,Chartres,Subir,M,6/21/1963
12/17/1986,98907,Jervis,Serge,M,11/24/1962
12/17/1986,485826,Riesenhuber,Garnet,M,11/3/1959
12/17/1986,202215,Guerreiro,Trygve,F,8/17/1956
12/17/1986,205638,Peir,Lubomir,M,12/19/1955
12/17/1986,97096,Erdmenger,Chiradeep,F,7/25/1964
12/17/1986,267474,Bratten,Nechama,M,5/27/1959
12/17/1986,425342,Ferretti,Deborah,M,11/2/1961
12/17/1986,273546,Sigstam,Yoshimitsu,F,10/2/1964
12/17/1986,204327,Simmen,Jixiang,M,6/25/1952
12/17/1986,225476,Warwick,Piyush,F,5/3/1956
12/17/1986,455553,Erie,Rildo,F,10/13/1961
12/17/1986,72007,Krybus,Eben,M,1/27/1957
12/17/1986,52205,Raczkowsky,Arne,M,6/29/1962
12/17/1986,82385,Biran,Sanjai,F,4/23/1952
12/17/1986,18337,Masamoto,Somnath,M,1/2/1963
12/17/1986,269160,Francisci,Leif,F,5/14/1964
12/17/1986,244685,Birdsall,Divine,M,8/25/1956
12/17/1986,39358,Flasterstein,Zongyan,M,11/21/1964
12/17/1986,276924,Walstra,Adil,F,1/30/1960
12/17/1986,52680,Schaft,Weicheng,M,11/30/1958
12/17/1986,30194,Hellwagner,Khun,M,10/17/1963
12/17/1986,42996,Rotem,Yishay,F,8/27/1961
12/17/1986,227678,Narlikar,Christophe,F,10/2/1959
12/17/1986,482525,Boudaillier,Aksel,M,4/29/1964
12/17/1986,474209,Masand,Charmane,F,8/5/1954
12/17/1986,269276,Thisen,Guangming,M,4/4/1959
12/17/1986,450638,Swift,Shaowei,F,8/5/1960
12/17/1986,82721,Showalter,Arvind,M,4/18/1953
12/17/1986,234172,Dulli,Make,F,10/30/1952
12/17/1986,400986,Gist,Kensei,M,2/20/1956
12/17/1986,415245,Schurmann,Howell,M,4/20/1962
12/17/1986,456572,Dratva,Sahrah,M,9/3/1958
12/17/1986,485937,Vanwelkenhuysen,Zsolt,F,11/21/1960
12/17/1986,299438,Vanwelkenhuysen,Bedrich,M,6/1/1955
12/17/1986,298931,Moffat,Berry,M,1/10/1962
12/17/1986,441078,Molberg,Paris,F,5/22/1956
12/17/1986,463231,Marrakchi,Krassimir,F,12/4/1959
12/17/1986,428693,Reeker,Richara,M,3/19/1962
12/17/1986,18690,Thorelli,Divier,F,12/25/1958
12/17/1986,410368,Demos,Troy,M,6/24/1961
12/17/1986,427407,Hashii,Cullen,F,8/9/1955
12/17/1986,35955,Versino,Cristinel,M,8/13/1955
12/17/1986,277733,Nooteboom,Venkatesan,F,12/14/1961
12/17/1986,102002,Kroll,Candido,M,8/17/1959
12/17/1986,62109,Chappelet,Hatim,F,8/31/1959
12/17/1986,84487,Hashii,Apostol,M,2/27/1954
12/17/1986,25183,Naumovich,Feixiong,F,9/12/1961
12/17/1986,494915,Coorg,Shunichi,F,3/15/1956
12/17/1986,66252,Encarnacion,Zine,M,8/27/1960
12/17/1986,209328,Cooke,Hyuckchul,M,8/26/1958
12/17/1986,46156,Ranka,Khun,F,3/5/1958
12/17/1986,205616,Plotkin,Babette,F,10/13/1955
12/17/1986,99716,Casperson,Luerbio,M,8/19/1952
12/17/1986,228672,Pulkowski,Goetz,M,10/17/1953
12/17/1986,13243,Huxford,Fay,M,12/23/1953
12/17/1986,438304,Gilg,Jeane,M,9/18/1953
12/17/1986,450604,Renear,Shichao,M,10/5/1962
12/17/1986,262262,Deyuan,Douadi,M,5/23/1962
12/17/1986,106166,Lukaszewicz,Sahrah,M,1/15/1953
12/17/1986,475060,Ventosa,Nadjib,M,7/17/1959
12/17/1986,288192,Openshaw,Jamaludin,F,11/26/1964
12/17/1986,279353,Manderick,Mayuri,F,4/24/1963
12/17/1986,58244,Androutsos,Mohd,F,10/6/1964
12/17/1986,439520,Kambil,Along,F,3/6/1954
12/17/1986,105467,Uhrik,Olivera,M,9/14/1963
12/17/1986,204892,Kroll,Zengping,M,3/8/1957
12/17/1986,449963,Ulupinar,Danny,M,7/26/1964
12/17/1986,237275,Gyimothy,Katsuyuki,F,12/17/1957
12/17/1986,84116,Cromarty,Remko,M,1/15/1962
12/17/1986,476742,Matzen,Sanjit,M,1/7/1955
12/17/1986,485786,Kobuchi,Masanao,F,11/25/1955
12/17/1986,405625,Stifter,Christ,M,2/10/1962
12/17/1986,246508,Ozeki,Xinglin,M,8/19/1964
12/17/1986,473187,Litzkow,Kristinn,F,6/19/1962
12/17/1986,495567,Molberg,Subhada,F,6/19/1964
12/17/1986,275660,Cmelik,Reinhard,M,4/7/1961
12/17/1986,220111,Openshaw,Fai,M,3/15/1960
12/17/1986,105296,Peha,Conor,M,1/3/1954
12/17/1986,405126,Taneja,Bokyung,M,7/28/1952
12/17/1986,20534,Kalloufi,Rosita,M,11/11/1952
12/17/1986,422205,Kamber,Mandell,F,1/13/1955
12/17/1986,64058,Bernick,Mayuri,F,1/5/1963
12/17/1986,48163,Usdin,Szabolcs,F,11/24/1963
12/17/1986,238618,Schaap,Vishu,F,8/30/1956
12/17/1986,64102,Jording,Gritta,F,10/15/1957
12/17/1986,407454,Braccini,Masato,M,11/29/1954
12/17/1986,469100,Duclos,Guther,F,1/14/1962
12/17/1986,95308,Bail,Duri,F,1/15/1960
12/17/1986,422055,Picci,Moti,M,7/3/1959
12/17/1986,10268,Siochi,Nishit,M,6/3/1958
12/17/1986,64439,Underwood,Mohamadou,F,11/22/1961
12/17/1986,259248,Hertweck,Chuanyi,F,12/7/1955
12/17/1986,419008,Fasbender,Bartek,F,12/7/1957
12/17/1986,432941,Broder,Shakhar,F,5/10/1964
12/17/1986,455616,Mandelberg,Cordelia,F,11/10/1964
12/17/1986,280960,Brodal,Serif,F,6/17/1952
12/17/1986,227241,Comyn,Khaled,F,6/29/1962
12/17/1986,279642,Besancenot,Feipei,M,6/30/1955
12/17/1986,467203,Bolsens,Leaf,F,6/17/1953
12/17/1986,22186,Baaz,Duangkaew,F,5/11/1963
12/17/1986,84714,Shiratori,Tonny,F,6/10/1954
12/17/1986,246119,Kitai,Shrikanth,F,9/11/1963
12/17/1986,270020,Vendrig,Mahmut,F,12/28/1955
12/17/1986,227973,Tyugu,Tomofumi,M,7/28/1954
12/18/1986,273539,Weisert,Alair,F,8/22/1957
12/18/1986,266426,Gerteisen,Stella,M,5/26/1957
12/18/1986,222070,Krohn,Arun,F,2/6/1959
12/18/1986,222932,Karunanithi,Jaana,M,2/5/1956
12/18/1986,256469,Ciolek,Jaewoo,M,8/10/1959
12/18/1986,14907,Luga,Nakhoon,M,1/14/1965
12/18/1986,34626,McConalogue,Udi,F,10/30/1955
12/18/1986,491950,Goldhammer,Rosine,F,7/11/1955
12/18/1986,206732,Furedi,Renny,M,1/27/1954
12/18/1986,480556,Kropf,Irene,M,9/30/1953
12/18/1986,453214,Hennebert,Xiaoheng,F,7/28/1954
12/18/1986,279944,Gunderson,Giordano,M,9/19/1959
12/18/1986,452261,Prenel,Khedija,M,6/24/1952
12/18/1986,262261,Barbanera,Aloys,F,10/26/1964
12/18/1986,277668,Ressouche,Syozo,F,8/12/1960
12/18/1986,33400,Fiebach,Xiping,F,4/19/1961
12/18/1986,485705,Brandsma,Remmert,M,9/11/1957
12/18/1986,231847,Pauthner,Geraldo,F,2/26/1955
12/18/1986,414561,Varman,Lihong,M,5/11/1961
12/18/1986,101329,Millington,Gilbert,F,9/11/1956
12/18/1986,26058,Vigier,Masako,M,9/4/1957
12/18/1986,210502,Oberman,Jaber,M,10/13/1959
12/18/1986,483030,Covnot,Aris,F,12/28/1958
12/18/1986,106728,Engberts,Shigeaki,M,2/11/1961
12/18/1986,13162,Goodrum,Shaw,M,12/26/1964
12/18/1986,289357,Marletta,Anoosh,F,6/17/1953
12/18/1986,48937,Akazan,Kensei,M,3/14/1959
12/18/1986,483794,Alvarado,Hausi,M,8/29/1952
12/18/1986,82119,Dayana,Christ,F,4/20/1961
12/18/1986,288246,Klassen,Candida,F,9/4/1954
12/18/1986,226366,Vingron,Bernice,M,7/2/1959
12/18/1986,86528,Jarecki,Maia,M,3/20/1957
12/18/1986,67185,Dolinsky,Geraldo,F,7/19/1963
12/18/1986,11010,Narwekar,Jaques,F,3/20/1963
12/18/1986,475545,Polajnar,Dipayan,M,6/24/1958
12/18/1986,288326,Panangaden,Deborah,M,1/7/1957
12/18/1986,212919,Gaughan,Frederique,M,6/17/1961
12/18/1986,286228,Diderrich,Aram,F,8/6/1956
12/18/1986,465534,Albarhamtoshy,Charlene,F,12/26/1963
12/18/1986,200369,Maccarone,Nahum,F,10/13/1960
12/18/1986,472289,Panwar,Roddy,M,12/19/1964
12/18/1986,476291,Marchegay,Falguni,M,1/13/1962
12/18/1986,64979,Servieres,Hilary,M,1/5/1957
12/18/1986,202690,Kruskal,Josyula,M,2/25/1962
12/18/1986,246484,Litvinov,Xiahua,M,7/30/1963
12/18/1986,60400,Lammel,Shimshon,M,9/10/1955
12/18/1986,52852,Cannata,Nahla,F,9/4/1959
12/18/1986,108126,Shackell,Izaskun,F,2/26/1955
12/18/1986,205164,Baaleh,Baocai,F,12/18/1956
12/18/1986,443942,Heystek,Kwan,M,1/15/1953
12/18/1986,238411,Binding,Ioana,M,4/28/1958
12/18/1986,408033,Greibach,Mahendra,M,10/8/1958
12/18/1986,233322,Vickson,Kankanahalli,M,3/1/1956
12/18/1986,65126,Janocha,Naraig,M,8/19/1960
12/18/1986,88556,Ravishankar,Ute,M,4/11/1952
12/18/1986,438220,Lichtman,Shaunak,F,4/4/1964
12/18/1986,203204,Kusakabe,Wayne,F,9/27/1963
12/18/1986,423801,Verhoeff,Pantung,M,7/22/1963
12/18/1986,274729,Glinert,Manibrata,M,4/14/1955
12/18/1986,415846,Leppanen,Randi,M,3/24/1960
12/18/1986,290683,Thorensen,Suvo,M,8/22/1961
12/18/1986,55918,Isaak,Martine,M,5/11/1957
12/18/1986,50345,Matzel,Wojceich,M,8/15/1959
12/18/1986,414604,Snedden,Pranjal,F,6/24/1955
12/18/1986,257270,Muhlberg,Tomokazu,F,2/28/1955
12/18/1986,84629,Kaltofen,Heon,M,8/15/1954
12/18/1986,248175,Panwar,Jaewoo,M,10/4/1958
12/18/1986,55709,VanScheik,Khue,F,5/7/1961
12/18/1986,450367,Puppo,Roddy,M,11/30/1964
12/18/1986,462698,Blokdijk,Tzvetan,M,3/4/1952
12/18/1986,230120,Marquardt,Yinghua,M,3/11/1959
12/18/1986,497360,Homond,Radhika,F,9/27/1955
12/18/1986,46664,Benveniste,Toshimori,F,6/27/1953
12/18/1986,423372,Fontet,Takahira,F,5/3/1962
12/18/1986,402801,Straney,Atreye,F,7/28/1955
12/18/1986,490718,Ambroszkiewicz,Khun,M,8/16/1954
12/18/1986,221681,Morton,Rance,M,4/4/1960
12/18/1986,291840,Riefers,Xiahua,M,4/21/1952
12/18/1986,299155,Zaumen,Yonghoan,M,6/14/1954
12/18/1986,434210,Cromarty,Hailing,M,9/4/1963
12/18/1986,265313,Makinen,Marie,F,11/29/1962
12/18/1986,497456,Kobara,Susanna,F,4/9/1963
12/18/1986,281072,Heiserman,Ute,F,5/4/1959
12/18/1986,404574,Strandh,Mang,M,3/7/1959
12/18/1986,240373,Esteva,Arve,F,2/8/1957
12/18/1986,100347,Gajiwala,Otmar,M,1/18/1954
12/18/1986,484988,Reeker,Kshitij,F,11/24/1964
12/18/1986,495015,Sudbeck,Ghassan,M,3/28/1952
12/18/1986,271056,Vecchi,Zhiwei,F,6/16/1964
12/19/1986,211267,Maginnis,Golgen,M,9/23/1960
12/19/1986,84197,Baer,Dekang,F,1/24/1964
12/19/1986,298964,Gronowski,Selwyn,F,1/19/1954
12/19/1986,83517,Swen,Xuedong,F,10/29/1964
12/19/1986,299807,Rijckaert,Shim,F,8/8/1963
12/19/1986,86427,Debuse,Woody,F,1/7/1961
12/19/1986,86628,Setia,Ibibia,M,3/2/1953
12/19/1986,86666,Passino,Gal,F,7/14/1958
12/19/1986,448681,Gini,Fayez,M,1/3/1954
12/19/1986,80653,Kavanagh,Chiranjit,F,8/21/1954
12/19/1986,238173,Rathonyi,Lucian,F,6/27/1953
12/19/1986,297576,Facello,Alain,M,6/22/1963
12/19/1986,297478,Schnabel,Nigel,F,1/24/1964
12/19/1986,449988,Teitelbaum,Masami,M,11/6/1954
12/19/1986,297320,Trachtenberg,Guadalupe,F,8/14/1962
12/19/1986,78079,Goodrum,Somnath,F,4/6/1956
12/19/1986,272770,Baezner,Weiye,F,1/26/1961
12/19/1986,77936,Azevdeo,Horward,F,3/19/1954
12/19/1986,89846,Speel,Candido,M,2/12/1956
12/19/1986,75318,Rabejac,Bojan,M,7/15/1964
12/19/1986,453377,Yetim,Kaijung,M,4/15/1964
12/19/1986,453814,Oxenboll,Radhakrishnan,M,8/2/1956
12/19/1986,240661,Jiafu,Gao,F,7/21/1954
12/19/1986,72139,Potthoff,Mostafa,M,8/4/1961
12/19/1986,241262,Adachi,Radhia,F,3/7/1964
12/19/1986,241555,Chelton,Zejun,F,8/31/1956
12/19/1986,71717,Pehl,Zijian,F,1/27/1953
12/19/1986,455956,Reghbati,Shimshon,M,5/6/1958
12/19/1986,71274,Verhaegen,Mohamadou,F,9/7/1957
12/19/1986,456310,Bednarek,Anneke,M,12/26/1959
12/19/1986,439359,Sundgren,Avishai,M,3/12/1953
12/19/1986,438933,Kavvadias,Kenroku,F,2/28/1959
12/19/1986,216801,Vasanthakumar,Heon,F,2/6/1953
12/19/1986,242965,Braccini,Golgen,M,11/18/1956
12/19/1986,293863,Moehrke,Xudong,M,9/30/1955
12/19/1986,68900,Sevcikova,Pohua,M,10/8/1952
12/19/1986,438233,Genther,Aleksander,M,2/6/1956
12/19/1986,244459,Roisin,Kiyokazu,M,2/10/1960
12/19/1986,459380,Curless,Maris,M,12/26/1959
12/19/1986,96123,Pollock,Abdulah,F,11/20/1961
12/19/1986,96356,Sherertz,Khosrow,F,12/26/1962
12/19/1986,96779,Mapelli,Gladys,F,5/26/1961
12/19/1986,291653,Strehl,Rafael,F,7/30/1955
12/19/1986,64728,Hedayat,Akhilish,M,9/20/1954
12/19/1986,291431,Shumilov,Jaideep,M,10/9/1958
12/19/1986,435538,Barreiro,Tzu,M,12/21/1961
12/19/1986,247318,Baek,Sarita,M,10/20/1953
12/19/1986,464215,Setia,Kazuhira,M,12/10/1962
12/19/1986,99086,Slobodova,Erzsebet,M,12/30/1956
12/19/1986,464542,Holburn,Masako,M,5/27/1953
12/19/1986,434764,Ravishankar,Takanari,F,11/4/1957
12/19/1986,464992,Monarch,Vasilii,M,12/10/1964
12/19/1986,59058,Montresor,Munir,M,10/29/1958
12/19/1986,434325,Hoogerwoord,Inderjeet,M,8/26/1958
12/19/1986,249453,Merle,Shim,F,10/25/1954
12/19/1986,249520,Kemmerer,Chenye,F,2/5/1954
12/19/1986,228182,Pramanik,Atilio,F,4/15/1959
12/19/1986,288596,Lunn,Mircea,M,2/20/1962
12/19/1986,250519,Fritzsche,Bedir,M,2/27/1959
12/19/1986,54633,Cooke,Arch,M,2/21/1963
12/19/1986,51579,Hedayat,Marek,M,8/4/1962
12/19/1986,287129,Nations,Yuping,F,2/15/1958
12/19/1986,252936,Journel,Bowen,F,3/29/1954
12/19/1986,472496,Marakhovsky,Satosi,F,11/11/1954
12/19/1986,472667,Mullainathan,Yagil,M,7/31/1964
12/19/1986,10435,Tagansky,Marsha,M,10/12/1957
12/19/1986,285983,Magalhaes,Claudi,M,6/13/1958
12/19/1986,473641,Muhling,Fen,M,2/20/1960
12/19/1986,430032,Gimarc,Mingzeng,F,2/10/1957
12/19/1986,106485,Rettelbach,Mayumi,M,12/22/1956
12/19/1986,254904,Montresor,Jayesh,M,12/13/1952
12/19/1986,255073,Delaune,Sigeru,M,11/3/1960
12/19/1986,408045,Demir,Remmert,M,1/23/1961
12/19/1986,43122,Chinen,Gill,F,8/22/1957
12/19/1986,428421,Shanbhogue,Arne,F,10/4/1954
12/19/1986,224983,Makrucki,Deniz,F,9/5/1954
12/19/1986,40931,Nittel,Shai,M,8/6/1962
12/19/1986,283503,Vuskovic,Along,M,11/6/1956
12/19/1986,283248,Gien,Manu,F,2/5/1956
12/19/1986,425351,Capobianchi,Prasadram,F,1/22/1961
12/19/1986,35032,Ginesta,Fox,M,1/29/1963
12/19/1986,260832,Langford,Shigeu,M,10/21/1964
12/19/1986,31402,Cools,Stabislas,F,6/15/1952
12/19/1986,204403,Ranum,Denis,F,3/12/1962
12/19/1986,205174,Spinelli,Leszek,M,1/5/1965
12/19/1986,485208,Eppinger,Marsal,M,8/11/1964
12/19/1986,423035,Dahlbom,Nishit,F,4/24/1958
12/19/1986,27779,Hopewell,Marie,M,9/9/1960
12/19/1986,488121,Schneeberger,Urs,M,2/24/1952
12/19/1986,499710,Emden,Szabolcs,M,9/19/1956
12/19/1986,220790,Oppitz,IEEE,M,3/19/1964
12/19/1986,264987,Zastre,Moon,M,9/23/1963
12/19/1986,24391,Serdy,Youpyo,F,4/23/1959
12/19/1986,490109,Serre,Kitty,F,5/9/1952
12/19/1986,265537,Erbe,Isamu,M,7/13/1964
12/19/1986,420568,Solares,Subir,M,3/16/1964
12/19/1986,265800,Trachtenberg,Mayuko,M,7/9/1961
12/19/1986,265874,Melter,Jixiang,M,3/14/1952
12/19/1986,210196,Klyachko,Waiman,F,10/21/1956
12/19/1986,271806,Lindqvist,Chuanyi,M,7/5/1957
12/19/1986,492055,Baar,Radhia,M,5/5/1953
12/19/1986,219558,Mansanne,Murthy,F,1/1/1959
12/19/1986,493701,Kuhnemann,Susumu,M,11/1/1958
12/19/1986,494256,Ginesta,Tooru,M,3/7/1962
12/19/1986,274786,Panwar,Vasiliy,F,3/1/1956
12/19/1986,212864,Kaiser,Hatem,F,3/25/1959
12/19/1986,495463,Constantine,Chaitali,M,9/23/1952
12/19/1986,15377,Aumann,Shugo,M,12/8/1953
12/19/1986,15186,Birdsall,Kenroku,M,10/27/1956
12/19/1986,416620,Streit,Gennady,F,11/21/1962
12/19/1986,273389,Schlegelmilch,Teunis,M,10/19/1964
12/19/1986,214954,Mandell,Marko,M,5/16/1955
12/19/1986,271149,Prampolini,Carrsten,M,6/28/1959
12/19/1986,11613,Marchesini,Lijia,M,2/6/1956
12/20/1986,272463,Ranka,Constantijn,M,8/16/1953
12/20/1986,273385,Angelopoulos,Arumugam,M,12/2/1957
12/20/1986,419894,Prampolini,Uli,M,11/1/1962
12/20/1986,243693,Leonhardt,Hideyuki,F,1/28/1954
12/20/1986,265993,Erez,Kagan,M,4/23/1958
12/20/1986,75618,Bazelow,Volkmar,F,4/23/1959
12/20/1986,452977,Chvatal,Moti,M,7/3/1963
12/20/1986,243618,Puoti,Danny,M,11/2/1959
12/20/1986,40720,Sherertz,Barry,M,5/2/1957
12/20/1986,69302,Fetvedt,Paddy,M,11/16/1959
12/20/1986,261864,Maginnis,Froduald,M,12/15/1956
12/20/1986,416421,Strooper,Zijian,M,8/19/1953
12/20/1986,264683,Nannarelli,JoAnna,M,7/6/1959
12/20/1986,239930,Seghrouchni,Dipankar,M,1/5/1956
12/20/1986,55786,Belinskaya,Berto,F,3/7/1962
12/20/1986,283198,Ranon,Serenella,M,10/21/1954
12/20/1986,430982,Oxman,Aamod,M,10/18/1952
12/20/1986,222922,Mungall,Mingzeng,M,5/20/1952
12/20/1986,456781,Zucker,Cheong,M,1/6/1956
12/20/1986,419277,Uhrig,Freyja,M,10/10/1953
12/20/1986,218442,Neiman,Hausi,F,5/14/1955
12/20/1986,81036,Fargier,Alassane,F,2/17/1952
12/20/1986,231976,Murtagh,Khosrow,M,4/5/1961
12/20/1986,249643,Lindqvist,Shawna,F,8/10/1955
12/20/1986,456010,Bellone,Nevin,F,4/21/1959
12/20/1986,100574,Bennet,Lucien,F,7/18/1955
12/20/1986,423900,Manderick,Subhash,F,10/28/1956
12/20/1986,484079,Jervis,Gill,F,7/22/1964
12/20/1986,294869,Schiper,Byong,M,7/20/1953
12/20/1986,23454,Felcyn,Heejo,M,11/18/1954
12/20/1986,413944,Mundy,Shooichi,M,12/26/1960
12/20/1986,454318,Guerreiro,Shigenori,M,11/1/1959
12/20/1986,413988,Openshaw,Elrique,M,3/18/1953
12/20/1986,105289,Doering,Pranav,M,4/5/1962
12/20/1986,232898,Luan,Vishv,F,12/31/1956
12/20/1986,38310,Asmuth,Reuven,M,6/22/1961
12/20/1986,422014,Suri,Visit,M,8/22/1959
12/20/1986,49231,Dymetman,Marie,M,9/12/1964
12/20/1986,408771,Munro,Chanjung,F,10/15/1954
12/20/1986,80650,Massonet,Troy,M,9/13/1964
12/20/1986,37883,Reistad,Marin,M,11/21/1957
12/20/1986,220582,Zielinski,Poornachandra,M,1/8/1965
12/20/1986,200816,Lyonns,Evgueni,F,3/5/1960
12/20/1986,258854,Luff,Valeri,F,5/22/1959
12/20/1986,476180,Lueh,Basant,M,3/23/1952
12/20/1986,480964,Karnin,Khue,M,1/5/1958
12/20/1986,43185,Kisuki,Alselm,F,2/23/1955
12/20/1986,107654,Speek,Bernd,M,11/11/1960
12/20/1986,228931,Lundstrom,Billur,M,2/19/1960
12/20/1986,443177,Slaats,Akeel,M,2/17/1964
12/20/1986,414306,DiGiano,Theron,F,2/5/1959
12/20/1986,253659,Erbe,Sivanarayana,F,4/6/1960
12/20/1986,50254,Servi,Aiman,M,11/2/1963
12/20/1986,206911,Lyonns,Gritta,M,2/1/1954
12/20/1986,443078,Hennebert,Ortrud,F,7/13/1954
12/20/1986,284809,Danner,Tru,M,12/31/1955
12/20/1986,444182,Schoegge,Richard,F,12/20/1960
12/20/1986,299391,Masada,Leah,F,10/3/1962
12/20/1986,444430,Hitomi,Moti,F,3/12/1961
12/20/1986,88392,Legleitner,Radoslaw,M,11/16/1958
12/20/1986,263460,Asrin,Otmar,F,7/6/1957
12/20/1986,462571,Katalagarianos,Rosita,M,10/5/1957
12/20/1986,262959,Dulli,Phillip,M,4/16/1952
12/20/1986,227021,Morris,Mayuri,F,7/1/1963
12/20/1986,64382,Petersohn,Nikolaos,M,12/16/1961
12/20/1986,262930,Kusakabe,Hongzhu,M,8/18/1957
12/20/1986,276406,Nitto,Mizuhito,F,6/11/1964
12/20/1986,254150,Thombley,Moto,F,5/15/1963
12/20/1986,223493,Frolund,Maja,F,3/31/1952
12/20/1986,251610,Mukaidono,Aron,M,11/8/1963
12/20/1986,257018,Hainaut,Poornachandra,M,9/13/1955
12/20/1986,288185,Prochazka,Remmert,M,4/10/1953
12/20/1986,262729,Gecsei,Nimmagadda,M,2/12/1963
12/20/1986,460472,Thisen,Subhankar,F,2/4/1956
12/20/1986,237049,Streit,Divine,M,9/3/1962
12/20/1986,96171,Bednarek,Filipp,M,8/3/1962
12/20/1986,81177,Berendt,Bodh,F,1/10/1953
12/20/1986,250691,Schmittgen,Jinya,M,5/19/1959
12/20/1986,245217,Ramalingam,Arfst,F,10/8/1959
12/20/1986,481736,Sessa,Jaideep,M,11/6/1956
12/20/1986,451040,Backhouse,Taisook,M,1/8/1953
12/20/1986,20836,Alameldin,Jingling,M,1/15/1955
12/20/1986,67083,Ventosa,Boutros,M,4/29/1960
12/20/1986,446128,Rajaraman,Filipe,F,8/4/1953
12/20/1986,233682,McAlpine,Sigeru,F,8/3/1956
12/20/1986,498617,Billawala,Udi,M,3/24/1955
12/20/1986,451567,Barreiro,Utz,F,2/3/1955
12/20/1986,253862,Ramsay,Stepehn,M,4/23/1962
12/20/1986,24568,Shrader,Along,M,11/18/1962
12/20/1986,243923,Akiyama,Owen,F,8/4/1952
12/20/1986,235390,Perri,Khedija,F,5/21/1963
12/20/1986,18519,Peltason,Chikara,M,12/8/1959
12/21/1986,452095,Khasidashvili,Munir,F,4/8/1956
12/21/1986,44953,Gargeya,Morrie,M,6/5/1962
12/21/1986,267743,Munro,Alselm,M,10/10/1962
12/21/1986,407559,Adachi,Hironoby,F,4/5/1952
12/21/1986,254779,Wrigley,Ioana,F,2/28/1952
12/21/1986,22604,Norsworthy,Susuma,M,3/15/1961
12/21/1986,26245,Nanard,Masadi,F,8/15/1960
12/21/1986,26393,Delaune,Tomofumi,F,3/25/1962
12/21/1986,490021,Nicolson,Trygve,M,4/6/1956
12/21/1986,263814,Krider,Maia,M,4/18/1963
12/21/1986,217054,Luff,DAIDA,F,9/11/1956
12/21/1986,410708,Hartvigsen,Volkmar,F,1/30/1953
12/21/1986,420609,Tokunaga,Gio,F,8/15/1957
12/21/1986,234300,Beznosov,Subhrajyoti,F,2/22/1953
12/21/1986,234298,Orsini,Jaana,M,3/20/1957
12/21/1986,450154,Hammerschmidt,Ult,M,4/14/1954
12/21/1986,276809,Perez,Wojceich,M,8/22/1964
12/21/1986,238502,Orlowska,Chirstian,M,8/12/1957
12/21/1986,442462,Acton,Rance,M,12/12/1959
12/21/1986,78310,Chaudhury,Aria,F,3/5/1954
12/21/1986,11840,Hofman,Jayson,M,7/27/1962
12/21/1986,89245,Thebaut,Alagu,F,12/12/1959
12/21/1986,89355,Bergere,Zdislav,F,4/22/1959
12/21/1986,486012,Shanbhogue,Ramzi,F,4/22/1954
12/21/1986,76511,Sgarro,Dulce,F,2/24/1960
12/21/1986,90884,Jansen,Peer,M,8/24/1958
